#Año	Mes	CentMaq	Fuente	Region	EnGenerada-GWh
2018	3	49	5	102	4.7
2018	3	56	6	104	0.5
2018	3	57	6	104	0.7
2018	3	58	6	104	0
2018	3	60	3	107	0
2018	3	62	4	107	1.1
2018	3	66	1	104	0
2018	3	66	1	104	0
2018	3	67	5	104	0.6
2018	3	71	5	107	4.7
2018	3	72	5	102	1.6
2018	3	74	4	108	10.6
2018	3	75	5	107	1.2
2018	3	76	5	104	0.6
2018	3	78	5	102	2.7
2018	3	82	4	101	0
2018	3	84	3	101	0
2018	3	85	5	104	3.6
2018	3	87	1	101	0
2018	3	87	1	101	0
2018	3	93	3	106	1.5
2018	3	96	5	102	4
2018	3	97	1	101	0
2018	3	97	1	101	0
2018	3	101	3	107	0
2018	3	102	3	106	5.2
2018	3	103	5	107	5.9
2018	3	104	5	104	10.5
2018	3	105	4	108	13.4
2018	3	106	4	108	8.4
2018	3	107	4	108	8.8
2018	3	108	5	102	4.1
2018	3	109	5	103	1.6
2018	3	110	5	107	11.7
2018	3	111	5	103	2.5
2018	3	112	5	107	2.1
2018	3	113	5	104	0.1
2018	3	115	5	103	2
2018	3	116	1	104	0
2018	3	116	1	104	0
2018	3	116	1	104	0
2018	3	118	5	105	0
2018	3	119	5	104	0
2018	3	122	6	104	0.3
2018	3	123	2	101	1.6
2018	3	124	5	104	2.1
2018	3	125	2	101	6.9
2018	3	126	1	105	0
2018	3	127	2	105	0.9
2018	3	129	5	102	4.4
2018	3	130	3	107	0
2018	3	135	1	105	0
2018	3	138	4	108	0
2018	3	140	5	107	3.8
2018	3	144	5	104	9.9
2018	3	150	2	102	0.1
2018	4	2	1	105	0
2018	4	2	1	105	0
2018	4	5	5	108	10.1
2018	4	9	4	107	2
2018	4	9	4	107	4.2
2018	4	15	2	102	0.7
2018	4	18	5	104	0
2018	4	19	5	107	1.9
2018	4	21	5	102	0
2018	4	23	5	104	4
2018	4	24	5	102	3.7
2018	4	25	5	102	0.1
2018	4	26	5	103	2
2018	4	28	6	104	0.4
2018	4	31	5	103	1.6
2018	4	33	5	104	1.2
2018	4	34	4	101	0
2018	4	38	5	104	1.4
2018	4	40	4	108	2.8
2018	4	42	1	101	0
2018	4	42	1	101	0
2018	4	46	5	107	0
2018	4	47	5	104	2.2
2018	4	49	5	102	4.3
2018	4	56	6	104	0.4
2018	4	57	6	104	0.6
2018	4	58	6	104	0
2018	4	60	3	107	0
2018	4	62	4	107	1.2
2018	4	66	1	104	0
2018	4	66	1	104	0
2018	4	67	5	104	0.6
2018	4	71	5	107	8
2018	4	72	5	102	0.9
2018	4	74	4	108	15.2
2018	4	75	5	107	1.1
2018	4	76	5	104	0.4
2018	4	78	5	102	1.9
2018	4	82	4	101	0
2018	4	84	3	101	0
2018	4	85	5	104	2.4
2018	4	87	1	101	0
2018	4	87	1	101	0
2018	4	93	3	106	1.5
2018	4	96	5	102	2.9
2018	4	97	1	101	0
2018	4	97	1	101	0
2018	4	101	3	107	0
2018	4	102	3	106	3.2
2018	4	103	5	107	5.9
2018	4	104	5	104	7.6
2018	4	105	4	108	15.1
2018	4	106	4	108	9.2
2018	4	107	4	108	9.4
2018	4	108	5	102	2.9
2018	4	109	5	103	2.7
2018	4	110	5	107	11.4
2018	4	111	5	103	2
2018	4	112	5	107	2.2
2018	4	113	5	104	0.1
2018	4	115	5	103	1.7
2018	4	116	1	104	0
2018	4	116	1	104	0
2018	4	116	1	104	0
2018	4	118	5	105	0
2018	4	119	5	104	0
2018	4	122	6	104	0.3
2018	4	123	2	101	2.2
2018	4	124	5	104	1.5
2018	4	125	2	101	7.4
2018	4	126	1	105	0
2018	4	127	2	105	0.9
2018	4	129	5	102	4.1
2018	4	130	3	107	1.8
2018	4	135	1	105	0
2018	4	138	4	108	0
2018	4	140	5	107	2.8
2018	4	144	5	104	5.8
2018	4	150	2	102	0.2
2018	5	2	1	105	0
2018	5	2	1	105	0
2018	5	5	5	108	8.8
2018	5	9	4	107	2.5
2018	5	9	4	107	3.6
2018	5	15	2	102	0.6
2018	5	18	5	104	0
2018	5	19	5	107	2.3
2018	5	21	5	102	0
2018	5	23	5	104	0
2018	5	24	5	102	4.3
2018	5	25	5	102	0
2018	5	26	5	103	1.3
2018	5	28	6	104	0.3
2018	5	31	5	103	0
2018	5	33	5	104	1
2018	5	34	4	101	12.3
2018	5	38	5	104	2.9
2018	5	40	4	108	2.3
2018	5	42	1	101	0
2018	5	42	1	101	0
2018	5	46	5	107	0.2
2018	5	47	5	104	1.7
2018	5	49	5	102	4.9
2018	5	56	6	104	0.3
2018	5	57	6	104	0.4
2018	5	58	6	104	0
2018	5	60	3	107	0
2018	5	62	4	107	1.1
2018	5	66	1	104	0
2018	5	66	1	104	0
2018	5	67	5	104	0.6
2018	5	71	5	107	6.5
2018	5	72	5	102	1.5
2018	5	74	4	108	12.5
2018	5	75	5	107	0
2018	5	76	5	104	0.4
2018	5	78	5	102	0
2018	5	82	4	101	0
2018	5	84	3	101	0
2018	5	85	5	104	0
2018	5	87	1	101	0
2018	5	87	1	101	0
2018	5	93	3	106	1.4
2018	5	96	5	102	2.6
2018	5	97	1	101	0
2018	5	97	1	101	0
2018	5	100	3	102	0.3
2018	5	101	3	107	0
2018	5	102	3	106	5.2
2018	5	103	5	107	5.5
2018	5	104	5	104	7.1
2018	5	105	4	108	12.6
2018	5	106	4	108	7.4
2018	5	107	4	108	8.5
2018	5	108	5	102	3.7
2018	5	109	5	103	2.7
2018	5	110	5	107	5.8
2018	5	111	5	103	0
2018	5	112	5	107	2.1
2018	5	113	5	104	0.1
2018	5	115	5	103	0.4
2018	5	116	1	104	0
2018	5	116	1	104	0
2018	5	116	1	104	0
2018	5	118	5	105	0
2018	5	119	5	104	0
2018	5	121	6	104	0.1
2018	5	122	6	104	0.1
2018	5	123	2	101	3.8
2018	5	124	5	104	1.2
2018	5	125	2	101	7.5
2018	5	126	1	105	0
2018	5	127	2	105	0.5
2018	5	129	5	102	4.3
2018	5	130	3	107	12.7
2018	5	135	1	105	0
2018	5	138	4	108	0
2018	5	140	5	107	3.7
2018	5	144	5	104	9.8
2018	5	150	2	102	0.2
2018	6	2	1	105	0
2018	6	2	1	105	0
2018	6	5	5	108	7.7
2018	6	9	4	107	1.6
2018	6	9	4	107	2
2018	6	15	2	102	0.7
2018	6	18	5	104	0
2018	6	19	5	107	2.6
2018	6	21	5	102	0
2018	6	23	5	104	0
2018	6	24	5	102	4.6
2018	6	25	5	102	0.1
2018	6	26	5	103	2.1
2018	6	28	6	104	0.3
2018	6	31	5	103	0
2018	6	33	5	104	0
2018	6	34	4	101	33.8
2018	6	38	5	104	4.1
2018	6	40	4	108	2.4
2018	6	42	1	101	0
2018	6	42	1	101	0
2018	6	46	5	107	2.7
2018	6	47	5	104	0.1
2018	6	49	5	102	5
2018	6	56	6	104	0.3
2018	6	57	6	104	0.4
2018	6	58	6	104	0
2018	6	60	3	107	1.9
2018	6	62	4	107	0.9
2018	6	66	1	104	0
2018	6	66	1	104	0
2018	6	67	5	104	0.4
2018	6	71	5	107	4.1
2018	6	72	5	102	0.8
2018	6	74	4	108	14.9
2018	6	75	5	107	0
2018	6	76	5	104	0
2018	6	78	5	102	0
2018	6	82	4	101	0
2018	6	84	3	101	0
2018	6	85	5	104	0
2018	6	87	1	101	0
2018	6	87	1	101	0
2018	6	93	3	106	1.4
2018	6	96	5	102	2.5
2018	6	97	1	101	0
2018	6	97	1	101	0
2018	6	100	3	102	3.2
2018	6	101	3	107	2.1
2018	6	102	3	106	6.8
2018	6	103	5	107	3.8
2018	6	104	5	104	0.5
2018	6	105	4	108	15.9
2018	6	106	4	108	9.4
2018	6	107	4	108	10
2018	6	108	5	102	3.9
2018	6	109	5	103	2.7
2018	6	110	5	107	5.8
2018	6	111	5	103	0
2018	6	112	5	107	2
2018	6	113	5	104	0
2018	6	115	5	103	0
2018	6	116	1	104	0
2018	6	116	1	104	0
2018	6	116	1	104	0
2018	6	118	5	105	0
2018	6	119	5	104	0
2018	6	121	6	104	0.1
2018	6	122	6	104	0.1
2018	6	123	2	101	3.3
2018	6	124	5	104	0
2018	6	125	2	101	7.4
2018	6	126	1	105	0
2018	6	127	2	105	0.6
2018	6	129	5	102	3.9
2018	6	130	3	107	18
2018	6	135	1	105	0
2018	6	138	4	108	0
2018	6	140	5	107	3.5
2018	6	144	5	104	8.2
2018	6	150	2	102	0.2
2018	7	2	1	105	0
2018	7	2	1	105	0
2018	7	5	5	108	8
2018	7	9	4	107	2.2
2018	7	9	4	107	2.4
2018	7	15	2	102	1
2018	7	18	5	104	0
2018	7	19	5	107	2.8
2018	7	21	5	102	0
2018	7	22	6	102	1.9
2018	7	23	5	104	0
2018	7	24	5	102	4.4
2018	7	25	5	102	0.1
2018	7	26	5	103	2.9
2018	7	28	6	104	0.3
2018	7	31	5	103	0
2018	7	33	5	104	0
2018	7	34	4	101	31.7
2018	7	38	5	104	0.1
2018	7	40	4	108	1.7
2018	7	42	1	101	0
2018	7	42	1	101	0
2018	7	46	5	107	2.7
2018	7	47	5	104	0
2018	7	49	5	102	4.5
2018	7	56	6	104	0.3
2018	7	57	6	104	0.4
2018	7	58	6	104	0
2018	7	60	3	107	2.3
2018	7	62	4	107	1.2
2018	7	66	1	104	0
2018	7	66	1	104	0
2018	7	67	5	104	0.5
2018	7	71	5	107	4.6
2018	7	72	5	102	0.8
2018	7	74	4	108	13.3
2018	7	75	5	107	0.4
2018	7	76	5	104	0
2018	7	78	5	102	0
2018	7	79	4	108	9.1
2018	7	82	4	101	0
2018	7	84	3	101	0
2018	7	85	5	104	0
2018	7	87	1	101	0
2018	7	87	1	101	0
2018	7	93	3	106	1.6
2018	7	96	5	102	3.3
2018	7	97	1	101	0
2018	7	97	1	101	0
2018	7	100	3	102	2.8
2018	7	101	3	107	2.3
2018	7	102	3	106	7.5
2018	7	103	5	107	3.1
2018	7	104	5	104	0
2018	7	105	4	108	13.2
2018	7	106	4	108	8.2
2018	7	107	4	108	8.5
2018	7	108	5	102	3.7
2018	7	109	5	103	2.2
2018	7	110	5	107	10.4
2018	7	111	5	103	0
2018	7	112	5	107	1.6
2018	7	113	5	104	0
2018	7	115	5	103	0
2018	7	116	1	104	0
2018	7	116	1	104	0
2018	7	116	1	104	0
2018	7	118	5	105	0
2018	7	119	5	104	0
2018	7	121	6	104	0.1
2018	7	122	6	104	0.1
2018	7	123	2	101	3.2
2018	7	124	5	104	0
2018	7	125	2	101	7.9
2018	7	126	1	105	0
2018	7	127	2	105	0.9
2018	7	129	5	102	4.5
2018	7	130	3	107	17.4
2018	7	135	1	105	0
2018	7	138	4	108	0
2018	7	140	5	107	3.6
2018	7	144	5	104	22.1
2018	7	150	2	102	0.4
2018	8	1	4	102	1.6
2018	8	2	1	105	0
2018	8	2	1	105	0
2018	8	5	5	108	7.7
2018	8	9	4	107	2.4
2018	8	9	4	107	2.7
2018	8	15	2	102	1.2
2018	8	18	5	104	0
2018	8	19	5	107	3
2018	8	21	5	102	0
2018	8	22	6	102	4.3
2018	8	23	5	104	2.9
2018	8	24	5	102	3.7
2018	8	25	5	102	0.1
2018	8	26	5	103	3
2018	8	28	6	104	0.4
2018	8	31	5	103	0.3
2018	8	33	5	104	1.2
2018	8	34	4	101	36.7
2018	8	37	6	102	1.3
2018	8	38	5	104	0
2018	8	40	4	108	2.7
2018	8	42	1	101	0
2018	8	42	1	101	0
2018	8	46	5	107	4.2
2018	8	47	5	104	2.1
2018	8	49	5	102	3.9
2018	8	56	6	104	0.4
2018	8	57	6	104	0.6
2018	8	58	6	104	0
2018	8	60	3	107	1.5
2018	8	62	4	107	1.3
2018	8	65	4	101	19.6
2018	8	66	1	104	0
2018	8	66	1	104	0
2018	8	67	5	104	0.5
2018	8	70	6	104	0.1
2018	8	71	5	107	5.4
2018	8	72	5	102	0.7
2018	8	74	4	108	14.8
2018	8	75	5	107	0.6
2018	8	76	5	104	0
2018	8	78	5	102	0
2018	8	79	4	108	24.1
2018	8	82	4	101	0
2018	8	84	3	101	0
2018	8	85	5	104	2.6
2018	8	87	1	101	0
2018	8	87	1	101	0
2018	8	93	3	106	1.6
2018	8	96	5	102	2.8
2018	8	97	1	101	0
2018	8	97	1	101	0
2018	8	100	3	102	4
2018	8	101	3	107	2.3
2018	8	102	3	106	6.7
2018	8	103	5	107	2.4
2018	8	104	5	104	4.8
2018	8	105	4	108	13.2
2018	8	106	4	108	8.4
2018	8	107	4	108	9.2
2018	8	108	5	102	3
2018	8	109	5	103	1.8
2018	8	110	5	107	10.1
2018	8	111	5	103	0
2018	8	112	5	107	1.4
2018	8	113	5	104	0
2018	8	115	5	103	1.4
2018	8	116	1	104	0
2018	8	116	1	104	0
2018	8	116	1	104	0
2018	8	118	5	105	0
2018	8	119	5	104	0
2018	8	121	6	104	0.1
2018	8	122	6	104	0.2
2018	8	123	2	101	3.7
2018	8	124	5	104	0.8
2018	8	125	2	101	7.4
2018	8	126	1	105	0
2018	8	127	2	105	1
2018	8	129	5	102	4.4
2018	8	130	3	107	18.7
2018	8	135	1	105	0
2018	8	138	4	108	0
2018	8	140	5	107	4.1
2018	8	144	5	104	14.3
2018	8	150	2	102	0.3
2018	9	1	4	102	9.8
2018	9	2	1	105	0
2018	9	2	1	105	0
2018	9	5	5	108	7.5
2018	9	9	4	107	3.9
2018	9	9	4	107	3.9
2018	9	15	2	102	0.9
2018	9	16	2	102	0.3
2018	9	18	5	104	0
2018	9	19	5	107	3
2018	9	21	5	102	0
2018	9	22	6	102	4.9
2018	9	23	5	104	6.3
2018	9	24	5	102	2.3
2018	9	25	5	102	0.1
2018	9	26	5	103	2.8
2018	9	27	6	107	0
2018	9	28	6	104	0.4
2018	9	31	5	103	2.9
2018	9	33	5	104	2.1
2018	9	34	4	101	32.9
2018	9	37	6	102	4.1
2018	9	38	5	104	0
2018	9	40	4	108	2.3
2018	9	42	1	101	0
2018	9	42	1	101	0
2018	9	46	5	107	6.1
2018	9	47	5	104	3.2
2018	9	49	5	102	2.1
2018	9	50	4	108	0
2018	9	56	6	104	0.5
2018	9	57	6	104	0.6
2018	9	58	6	104	0
2018	9	60	3	107	0
2018	9	62	4	107	1.4
2018	9	65	4	101	24.6
2018	9	66	1	104	0
2018	9	66	1	104	0
2018	9	67	5	104	0.6
2018	9	70	6	104	0.3
2018	9	71	5	107	7
2018	9	72	5	102	0.8
2018	9	74	4	108	15.5
2018	9	75	5	107	0.9
2018	9	76	5	104	0.3
2018	9	78	5	102	0
2018	9	79	4	108	20.8
2018	9	82	4	101	0
2018	9	84	3	101	0
2018	9	85	5	104	15.3
2018	9	87	1	101	0
2018	9	87	1	101	0
2018	9	93	3	106	1.5
2018	9	96	5	102	2.2
2018	9	97	1	101	0
2018	9	97	1	101	0
2018	9	100	3	102	5
2018	9	101	3	107	1.7
2018	9	102	3	106	5.8
2018	9	103	5	107	2.1
2018	9	104	5	104	10.6
2018	9	105	4	108	15.4
2018	9	106	4	108	9.3
2018	9	107	4	108	9.2
2018	9	108	5	102	1.9
2018	9	109	5	103	2.3
2018	9	110	5	107	9.1
2018	9	111	5	103	0
2018	9	112	5	107	1.3
2018	9	113	5	104	0
2018	9	115	5	103	2.5
2018	9	116	1	104	0
2018	9	116	1	104	0
2018	9	116	1	104	0
2018	9	118	5	105	0
2018	9	119	5	104	0
2018	9	121	6	104	0.1
2018	9	122	6	104	0.2
2018	9	123	2	101	3.7
2018	9	124	5	104	1.3
2018	9	125	2	101	7.3
2018	9	126	1	105	0
2018	9	127	2	105	0.7
2018	9	129	5	102	4.2
2018	9	130	3	107	17.1
2018	9	135	1	105	0
2018	9	138	4	108	0
2018	9	140	5	107	4.4
2018	9	144	5	104	14.6
2018	9	150	2	102	0.3
2018	10	1	4	102	21.3
2018	10	2	1	105	0
2018	10	2	1	105	0
2018	10	5	5	108	11.2
2018	10	9	4	107	6.5
2018	10	9	4	107	3.6
2018	10	15	2	102	1.3
2018	10	16	2	102	0.8
2018	10	18	5	104	0
2018	10	19	5	107	3.1
2018	10	21	5	102	0
2018	10	22	6	102	5.3
2018	10	23	5	104	6.5
2018	10	24	5	102	3.2
2018	10	25	5	102	0.2
2018	10	26	5	103	3
2018	10	27	6	107	0.2
2018	10	28	6	104	0.5
2018	10	31	5	103	3.4
2018	10	33	5	104	2.3
2018	10	34	4	101	30.9
2018	10	37	6	102	4.6
2018	10	38	5	104	0
2018	10	40	4	108	2.2
2018	10	42	1	101	0
2018	10	42	1	101	0
2018	10	46	5	107	11.4
2018	10	47	5	104	4
2018	10	49	5	102	3.4
2018	10	50	4	108	1
2018	10	56	6	104	0.5
2018	10	57	6	104	0.6
2018	10	58	6	104	0
2018	10	60	3	107	0
2018	10	62	4	107	1.8
2018	10	65	4	101	33.1
2018	10	66	1	104	0
2018	10	66	1	104	0
2018	10	67	5	104	0.6
2018	10	70	6	104	0.3
2018	10	71	5	107	6.9
2018	10	72	5	102	0.7
2018	10	74	4	108	16.5
2018	10	75	5	107	1.1
2018	10	76	5	104	0.5
2018	10	78	5	102	0
2018	10	79	4	108	22.9
2018	10	82	4	101	0
2018	10	84	3	101	0
2018	10	85	5	104	8.8
2018	10	86	6	107	2
2018	10	87	1	101	0
2018	10	87	1	101	0
2018	10	93	3	106	1.4
2018	10	94	4	108	15.4
2018	10	96	5	102	2.2
2018	10	97	1	101	0
2018	10	97	1	101	0
2018	10	100	3	102	5.5
2018	10	101	3	107	0.6
2018	10	102	3	106	3.5
2018	10	103	5	107	2.7
2018	10	104	5	104	14
2018	10	105	4	108	16.2
2018	10	106	4	108	8.4
2018	10	107	4	108	7.9
2018	10	108	5	102	2.5
2018	10	109	5	103	2.1
2018	10	110	5	107	8.7
2018	10	111	5	103	0
2018	10	112	5	107	1.1
2018	10	113	5	104	0
2018	10	115	5	103	3
2018	10	116	1	104	0
2018	10	116	1	104	0
2018	10	116	1	104	0
2018	10	118	5	105	0
2018	10	119	5	104	0
2018	10	121	6	104	0.1
2018	10	122	6	104	0.2
2018	10	123	2	101	3.8
2018	10	124	5	104	1.5
2018	10	125	2	101	7.9
2018	10	126	1	105	0
2018	10	127	2	105	0.7
2018	10	129	5	102	4.3
2018	10	130	3	107	9.8
2018	10	133	3	102	2.7
2018	10	135	1	105	0
2018	10	138	4	108	0.2
2018	10	140	5	107	5.7
2018	10	144	5	104	20.6
2018	10	150	2	102	0.3
2018	11	1	4	102	20.4
2018	11	2	1	105	0
2018	11	2	1	105	0
2018	11	5	5	108	11.7
2018	11	9	4	107	5.9
2018	11	9	4	107	3.5
2018	11	15	2	102	1.3
2018	11	16	2	102	0.5
2018	11	18	5	104	0
2018	11	19	5	107	4
2018	11	21	5	102	0
2018	11	22	6	102	6.8
2018	11	23	5	104	4.5
2018	11	24	5	102	4.7
2018	11	25	5	102	0.1
2018	11	26	5	103	2.7
2018	11	27	6	107	0.1
2018	11	28	6	104	0.5
2018	11	30	4	108	4
2018	11	31	5	103	3.2
2018	11	33	5	104	2.2
2018	11	34	4	101	30.8
2018	11	37	6	102	5.3
2018	11	38	5	104	0
2018	11	40	4	108	2.5
2018	11	42	1	101	0
2018	11	42	1	101	0
2018	11	46	5	107	11.7
2018	11	47	5	104	3.8
2018	11	49	5	102	4.1
2018	11	50	4	108	7.9
2018	11	56	6	104	0.5
2018	11	57	6	104	0.6
2018	11	58	6	104	0
2018	11	60	3	107	0
2018	11	62	4	107	1.5
2018	11	65	4	101	32.8
2018	11	66	1	104	0
2018	11	66	1	104	0
2018	11	67	5	104	0.6
2018	11	70	6	104	0.3
2018	11	71	5	107	6.7
2018	11	72	5	102	0.9
2018	11	74	4	108	14.7
2018	11	75	5	107	0.8
2018	11	76	5	104	0.4
2018	11	78	5	102	0
2018	11	79	4	108	32.2
2018	11	82	4	101	0
2018	11	84	3	101	0
2018	11	85	5	104	7.1
2018	11	86	6	107	6
2018	11	87	1	101	0
2018	11	87	1	101	0
2018	11	93	3	106	1.6
2018	11	94	4	108	27.8
2018	11	96	5	102	3.1
2018	11	97	1	101	0
2018	11	97	1	101	0
2018	11	100	3	102	5.5
2018	11	101	3	107	0.6
2018	11	102	3	106	5.1
2018	11	103	5	107	4.5
2018	11	104	5	104	12.9
2018	11	105	4	108	16.2
2018	11	106	4	108	10.1
2018	11	107	4	108	9.4
2018	11	108	5	102	6.8
2018	11	109	5	103	2.5
2018	11	110	5	107	6.8
2018	11	111	5	103	0
2018	11	112	5	107	1.3
2018	11	113	5	104	0
2018	11	115	5	103	2.1
2018	11	116	1	104	0
2018	11	116	1	104	0
2018	11	116	1	104	0
2018	11	117	6	107	3.5
2018	11	118	5	105	0
2018	11	119	5	104	0
2018	11	121	6	104	0.1
2018	11	122	6	104	0.2
2018	11	123	2	101	3.7
2018	11	124	5	104	1.4
2018	11	125	2	101	7.5
2018	11	126	1	105	0
2018	11	127	2	105	0.8
2018	11	129	5	102	4.9
2018	11	130	3	107	7.7
2018	11	133	3	102	2.3
2018	11	135	1	105	0
2018	11	138	4	108	0.1
2018	11	140	5	107	5.2
2018	11	144	5	104	22.1
2018	11	145	6	104	0
2018	11	146	6	104	0
2018	11	148	4	101	4.9
2018	11	150	2	102	0.3
2018	12	1	4	102	19.5
2018	12	2	1	105	0
2018	12	2	1	105	0
2018	12	5	5	108	13.3
2018	12	9	4	107	5
2018	12	9	4	107	2.5
2018	12	15	2	102	1.2
2018	12	16	2	102	0.6
2018	12	18	5	104	0
2018	12	19	5	107	5.5
2018	12	21	5	102	0
2018	12	22	6	102	7.1
2018	12	23	5	104	2.8
2018	12	24	5	102	6.3
2018	12	25	5	102	0.1
2018	12	26	5	103	2.7
2018	12	27	6	107	0.2
2018	12	28	6	104	0.5
2018	12	30	4	108	10.7
2018	12	31	5	103	3.5
2018	12	33	5	104	2.2
2018	12	34	4	101	37.3
2018	12	37	6	102	6.4
2018	12	38	5	104	0
2018	12	40	4	108	2.5
2018	12	42	1	101	0
2018	12	42	1	101	0
2018	12	46	5	107	11.2
2018	12	47	5	104	3.9
2018	12	49	5	102	4.7
2018	12	50	4	108	9.9
2018	12	56	6	104	0.5
2018	12	57	6	104	0.7
2018	12	58	6	104	0
2018	12	60	3	107	0
2018	12	62	4	107	1.1
2018	12	65	4	101	37.9
2018	12	66	1	104	0
2018	12	66	1	104	0
2018	12	67	5	104	0.6
2018	12	70	6	104	0.3
2018	12	71	5	107	6.4
2018	12	72	5	102	2.7
2018	12	74	4	108	9.7
2018	12	75	5	107	0.7
2018	12	76	5	104	0.5
2018	12	78	5	102	0
2018	12	79	4	108	40.8
2018	12	82	4	101	0
2018	12	84	3	101	0
2018	12	85	5	104	12.6
2018	12	86	6	107	7.1
2018	12	87	1	101	0
2018	12	87	1	101	0
2018	12	93	3	106	0.9
2018	12	94	4	108	27.1
2018	12	96	5	102	4.1
2018	12	97	1	101	0
2018	12	97	1	101	0
2018	12	100	3	102	3.9
2018	12	101	3	107	0
2018	12	102	3	106	6.6
2018	12	103	5	107	7.8
2018	12	104	5	104	3.7
2018	12	105	4	108	16.1
2018	12	106	4	108	9.9
2018	12	107	4	108	9.5
2018	12	108	5	102	13.1
2018	12	109	5	103	2.8
2018	12	110	5	107	9.7
2018	12	111	5	103	0
2018	12	112	5	107	1.4
2018	12	113	5	104	0
2018	12	115	5	103	3
2018	12	116	1	104	0
2018	12	116	1	104	0
2018	12	116	1	104	0
2018	12	117	6	107	5.3
2018	12	118	5	105	0
2018	12	119	5	104	0
2018	12	121	6	104	0.1
2018	12	122	6	104	0.2
2018	12	123	2	101	3.8
2018	12	124	5	104	1.5
2018	12	125	2	101	8
2018	12	126	1	105	0
2018	12	127	2	105	0.7
2018	12	129	5	102	6.2
2018	12	130	3	107	1.7
2018	12	133	3	102	2.1
2018	12	135	1	105	0
2018	12	138	4	108	0.3
2018	12	140	5	107	5.3
2018	12	142	6	104	2.6
2018	12	144	5	104	22.3
2018	12	145	6	104	4.1
2018	12	146	6	104	4.1
2018	12	148	4	101	18.2
2018	12	150	2	102	0.4
2019	1	1	4	102	16.4
2019	1	2	1	105	0
2019	1	2	1	105	0
2019	1	3	4	108	6.9
2019	1	5	5	108	13.2
2019	1	9	4	107	4.1
2019	1	9	4	107	2.5
2019	1	12	4	101	0
2019	1	15	2	102	0.9
2019	1	16	2	102	0.6
2019	1	16	2	102	0.2
2019	1	18	5	104	0
2019	1	19	5	107	1.5
2019	1	21	5	102	0
2019	1	22	6	102	6.5
2019	1	23	5	104	6.5
2019	1	24	5	102	6
2019	1	25	5	102	0.1
2019	1	26	5	103	2.8
2019	1	27	6	107	0.3
2019	1	28	6	104	0.5
2019	1	30	4	108	11.5
2019	1	31	5	103	2.6
2019	1	33	5	104	2.6
2019	1	34	4	101	40
2019	1	37	6	102	5.7
2019	1	38	5	104	0
2019	1	40	4	108	3
2019	1	42	1	101	0
2019	1	42	1	101	0
2019	1	46	5	107	12.1
2019	1	47	5	104	4.4
2019	1	49	5	102	4.7
2019	1	50	4	108	11.5
2019	1	56	6	104	0.5
2019	1	57	6	104	0.6
2019	1	58	6	104	0
2019	1	59	6	104	0.1
2019	1	60	3	107	0
2019	1	62	4	107	1
2019	1	65	4	101	40.3
2019	1	66	1	104	0
2019	1	66	1	104	0
2019	1	67	5	104	0.6
2019	1	70	6	104	0.3
2019	1	71	5	107	5.4
2019	1	72	5	102	2.2
2019	1	74	4	108	11
2019	1	75	5	107	0.8
2019	1	76	5	104	0.4
2019	1	78	5	102	0.9
2019	1	79	4	108	50.3
2019	1	82	4	101	0
2019	1	84	3	101	0
2019	1	85	5	104	11.6
2019	1	86	6	107	6.1
2019	1	87	1	101	0
2019	1	87	1	101	0
2019	1	93	3	106	1.5
2019	1	94	4	108	29.9
2019	1	96	5	102	4.1
2019	1	97	1	101	0
2019	1	97	1	101	0
2019	1	100	3	102	0.2
2019	1	101	3	107	0
2019	1	102	3	106	6
2019	1	103	5	107	6.7
2019	1	104	5	104	0
2019	1	105	4	108	16
2019	1	106	4	108	9.7
2019	1	107	4	108	9.7
2019	1	108	5	102	12.1
2019	1	109	5	103	1.9
2019	1	110	5	107	11.9
2019	1	111	5	103	0.7
2019	1	112	5	107	1.4
2019	1	113	5	104	0
2019	1	115	5	103	4.2
2019	1	116	1	104	0
2019	1	116	1	104	0
2019	1	116	1	104	0
2019	1	117	6	107	5.4
2019	1	118	5	105	0
2019	1	119	5	104	0
2019	1	121	6	104	0.1
2019	1	122	6	104	0.2
2019	1	123	2	101	3.9
2019	1	124	5	104	1.6
2019	1	125	2	101	7.9
2019	1	126	1	105	0
2019	1	127	2	105	0.6
2019	1	129	5	102	6.5
2019	1	130	3	107	0
2019	1	133	3	102	2.1
2019	1	135	1	105	0
2019	1	138	4	108	0.2
2019	1	140	5	107	3.9
2019	1	142	6	104	5.3
2019	1	144	5	104	27.8
2019	1	145	6	104	4.7
2019	1	146	6	104	4.3
2019	1	147	4	101	1.2
2019	1	148	4	101	23.2
2019	1	150	2	102	0.4
2019	2	1	4	102	14.4
2019	2	2	1	105	0
2019	2	2	1	105	0
2019	2	3	4	108	15
2019	2	5	5	108	9.7
2019	2	9	4	107	4.7
2019	2	9	4	107	1.4
2019	2	12	4	101	2.1
2019	2	15	2	102	1.2
2019	2	16	2	102	0.5
2019	2	16	2	102	0.6
2019	2	18	5	104	0
2019	2	19	5	107	5.7
2019	2	21	5	102	0
2019	2	22	6	102	5.6
2019	2	23	5	104	6
2019	2	24	5	102	5.3
2019	2	25	5	102	0.1
2019	2	26	5	103	2.6
2019	2	27	6	107	0.3
2019	2	28	6	104	0.3
2019	2	30	4	108	9.9
2019	2	31	5	103	2.8
2019	2	33	5	104	2.3
2019	2	34	4	101	17.7
2019	2	36	6	102	0.7
2019	2	37	6	102	4.9
2019	2	38	5	104	1.9
2019	2	39	4	108	0
