Mes	CentMaq	Fuente	Region	EnGenerada-GWh
oct-17	HON1FV	6	104	0.4
oct-17	HON2FV	6	104	0.6
oct-17	HON3FV	6	104	0.0
oct-17	ISBA	3	107	0.4
oct-17	JUMEEO	4	107	1.0
oct-17	LDCU	1	104	0.0
oct-17	LDCU	1	104	0.0
oct-17	LDCUHI	5	104	0.6
oct-17	LMADHI	5	107	9.9
oct-17	LMO2HI	5	102	1.0
oct-17	LOM4EO	4	108	16.7
oct-17	LQUIHI	5	107	1.0
oct-17	LUJAHI	5	104	0.5
oct-17	LVINHI	5	102	2.3
oct-17	NECOEO	4	101	0.0
oct-17	NIDE	3	101	0.0
oct-17	NIH4HI	5	104	10.1
oct-17	NPUE	1	101	0.0
oct-17	NPUE	1	101	0.0
oct-17	PESP	3	106	0.8
oct-17	PMORHI	5	102	2.2
oct-17	PNUE	1	101	0.0
oct-17	PNUE	1	101	0.0
oct-17	PROV	3	107	1.5
oct-17	PUPI	3	106	6.0
oct-17	PVIEHI	5	107	0.9
oct-17	QULLHI	5	104	15.7
oct-17	RAW1EO	4	108	17.3
oct-17	RAW2EO	4	108	10.5
oct-17	RAW3EO	4	108	0.0
oct-17	REOLHI	5	102	2.0
oct-17	RESCHI	5	103	2.2
oct-17	RHONHI	5	107	11.9
oct-17	ROMEHI	5	103	3.6
oct-17	RREYHI	5	107	1.1
oct-17	SALOHI	5	104	0.0
oct-17	SANDHI	5	103	2.9
oct-17	SARC	1	104	0.0
oct-17	SARC	1	104	0.0
oct-17	SARC	1	104	0.0
oct-17	SEMIHI	5	105	0.0
oct-17	SGUIHI	5	104	0.0
oct-17	SJUAFV	6	104	0.2
oct-17	SMAN	2	101	0.5
oct-17	SMARHI	5	104	1.8
oct-17	SMIG	2	101	6.5
oct-17	SNIC	1	105	0.0
oct-17	SROQHI	5	102	4.5
oct-17	TABA	3	107	18.3
oct-17	TIMB	1	105	0.0
oct-17	TORDEO	4	108	0.5
oct-17	TUNAHI	5	107	5.5
oct-17	ULLUHI	5	104	25.2
oct-17	YANQ	2	102	0.0
nov-17	AESP	1	105	0.0
nov-17	AESP	1	105	0.0
nov-17	AMEGHI	5	108	16.4
nov-17	ARAUEO	4	107	0.6
nov-17	ARAUEO	4	107	4.9
nov-17	BRC1	2	102	0.7
nov-17	CACVHI	5	104	0.0
nov-17	CADIHI	5	107	3.2
nov-17	CALEHI	5	102	0.0
nov-17	CARRHI	5	104	6.3
nov-17	CASSHI	5	102	2.7
nov-17	CEJEHI	5	102	0.2
nov-17	CESPHI	5	103	2.1
nov-17	CHI1	6	104	0.4
nov-17	CIPOHI	5	103	3.4
nov-17	COROHI	5	104	2.4
nov-17	CVIEHI	5	104	0.0
nov-17	DIADEO	4	108	2.1
nov-17	DSUD	1	101	0.0
nov-17	DSUD	1	101	0.0
nov-17	ESCAHI	5	107	6.7
nov-17	ETIGHI	5	104	4.5
nov-17	FSIMHI	5	102	2.7
nov-17	HON1FV	6	104	0.4
nov-17	HON2FV	6	104	0.6
nov-17	HON3FV	6	104	0.0
nov-17	ISBA	3	107	0.0
nov-17	JUMEEO	4	107	0.7
nov-17	LDCU	1	104	0.0
nov-17	LDCU	1	104	0.0
nov-17	LDCUHI	5	104	0.6
nov-17	LMADHI	5	107	9.5
nov-17	LMO2HI	5	102	0.8
nov-17	LOM4EO	4	108	15.0
nov-17	LQUIHI	5	107	0.9
nov-17	LUJAHI	5	104	0.5
nov-17	LVINHI	5	102	3.0
nov-17	NECOEO	4	101	0.0
nov-17	NIDE	3	101	0.0
nov-17	NIH4HI	5	104	13.5
nov-17	NPUE	1	101	0.0
nov-17	NPUE	1	101	0.0
nov-17	PESP	3	106	0.9
nov-17	PMORHI	5	102	2.2
nov-17	PNUE	1	101	0.0
nov-17	PNUE	1	101	0.0
nov-17	PROV	3	107	0.0
nov-17	PUPI	3	106	5.5
nov-17	PVIEHI	5	107	1.0
nov-17	QULLHI	5	104	16.3
nov-17	RAW1EO	4	108	15.8
nov-17	RAW2EO	4	108	9.7
nov-17	RAW3EO	4	108	6.5
nov-17	REOLHI	5	102	2.5
nov-17	RESCHI	5	103	2.3
nov-17	RHONHI	5	107	10.8
nov-17	ROMEHI	5	103	2.2
nov-17	RREYHI	5	107	1.0
nov-17	SALOHI	5	104	0.0
nov-17	SANDHI	5	103	2.5
nov-17	SARC	1	104	0.0
nov-17	SARC	1	104	0.0
nov-17	SARC	1	104	0.0
nov-17	SEMIHI	5	105	0.0
nov-17	SGUIHI	5	104	0.0
nov-17	SJUAFV	6	104	0.3
nov-17	SMAN	2	101	0.3
nov-17	SMARHI	5	104	2.0
nov-17	SMIG	2	101	6.4
nov-17	SNIC	1	105	0.0
nov-17	SPEV	2	105	0.5
nov-17	SROQHI	5	102	4.3
nov-17	TABA	3	107	16.0
nov-17	TIMB	1	105	0.0
nov-17	TORDEO	4	108	0.3
nov-17	TUNAHI	5	107	5.0
nov-17	ULLUHI	5	104	26.7
nov-17	YANQ	2	102	0.1
dic-17	AESP	1	105	0.0
dic-17	AESP	1	105	0.0
dic-17	AMEGHI	5	108	15.9
dic-17	ARAUEO	4	107	0.6
dic-17	ARAUEO	4	107	6.1
dic-17	BRC1	2	102	0.8
dic-17	CACVHI	5	104	0.0
dic-17	CADIHI	5	107	2.7
dic-17	CALEHI	5	102	0.0
dic-17	CARRHI	5	104	5.5
dic-17	CASSHI	5	102	4.3
dic-17	CEJEHI	5	102	0.2
dic-17	CESPHI	5	103	2.1
dic-17	CHI1	6	104	0.4
dic-17	CIPOHI	5	103	3.0
dic-17	COROHI	5	104	2.5
dic-17	CVIEHI	5	104	1.9
dic-17	DIADEO	4	108	2.9
dic-17	DSUD	1	101	0.0
dic-17	DSUD	1	101	0.0
dic-17	ESCAHI	5	107	3.7
dic-17	ETIGHI	5	104	5.4
dic-17	FSIMHI	5	102	3.3
dic-17	HON1FV	6	104	0.4
dic-17	HON2FV	6	104	0.6
dic-17	HON3FV	6	104	0.0
dic-17	ISBA	3	107	0.0
dic-17	JUMEEO	4	107	0.8
dic-17	LDCU	1	104	0.0
dic-17	LDCU	1	104	0.0
dic-17	LDCUHI	5	104	0.6
dic-17	LMADHI	5	107	7.5
dic-17	LMO2HI	5	102	0.7
dic-17	LOM4EO	4	108	16.0
dic-17	LQUIHI	5	107	1.1
dic-17	LUJAHI	5	104	0.4
dic-17	LVINHI	5	102	2.8
dic-17	NECOEO	4	101	0.0
dic-17	NIDE	3	101	0.0
dic-17	NIH4HI	5	104	14.8
dic-17	NPUE	1	101	0.0
dic-17	NPUE	1	101	0.0
dic-17	PESP	3	106	1.0
dic-17	PMORHI	5	102	2.1
dic-17	PNUE	1	101	0.0
dic-17	PNUE	1	101	0.0
dic-17	PROV	3	107	0.0
dic-17	PUPI	3	106	4.5
dic-17	PVIEHI	5	107	4.3
dic-17	QULLHI	5	104	14.6
dic-17	RAW1EO	4	108	18.7
dic-17	RAW2EO	4	108	11.5
dic-17	RAW3EO	4	108	10.5
dic-17	REOLHI	5	102	2.8
dic-17	RESCHI	5	103	2.0
dic-17	RHONHI	5	107	10.1
dic-17	ROMEHI	5	103	2.0
dic-17	RREYHI	5	107	1.4
dic-17	SALOHI	5	104	0.0
dic-17	SANDHI	5	103	2.8
dic-17	SARC	1	104	0.0
dic-17	SARC	1	104	0.0
dic-17	SARC	1	104	0.0
dic-17	SEMIHI	5	105	0.0
dic-17	SGUIHI	5	104	0.0
dic-17	SJUAFV	6	104	0.3
dic-17	SMAN	2	101	0.0
dic-17	SMARHI	5	104	1.8
dic-17	SMIG	2	101	6.4
dic-17	SNIC	1	105	0.0
dic-17	SPEV	2	105	0.5
dic-17	SROQHI	5	102	4.5
dic-17	TABA	3	107	9.6
dic-17	TIMB	1	105	0.0
dic-17	TORDEO	4	108	0.3
dic-17	TUNAHI	5	107	4.0
dic-17	ULLUHI	5	104	25.6
dic-17	YANQ	2	102	0.1
ene-18	AESP	1	105	0.0
ene-18	AESP	1	105	0.0
ene-18	AMEGHI	5	108	14.6
ene-18	ARAUEO	4	107	0.4
ene-18	ARAUEO	4	107	4.8
ene-18	BRC1	2	102	0.5
ene-18	CACVHI	5	104	0.0
ene-18	CADIHI	5	107	2.9
ene-18	CALEHI	5	102	0.0
ene-18	CARRHI	5	104	7.1
ene-18	CASSHI	5	102	5.5
ene-18	CEJEHI	5	102	0.1
ene-18	CESPHI	5	103	2.1
ene-18	CHI1	6	104	0.4
ene-18	CIPOHI	5	103	1.8
ene-18	COROHI	5	104	2.5
ene-18	CVIEHI	5	104	3.5
ene-18	DIADEO	4	108	2.8
ene-18	DSUD	1	101	0.0
ene-18	DSUD	1	101	0.0
ene-18	ESCAHI	5	107	4.8
ene-18	ETIGHI	5	104	5.5
ene-18	FSIMHI	5	102	3.7
ene-18	HON1FV	6	104	0.4
ene-18	HON2FV	6	104	0.6
ene-18	HON3FV	6	104	0.0
ene-18	ISBA	3	107	0.0
ene-18	JUMEEO	4	107	0.7
ene-18	LDCU	1	104	0.0
ene-18	LDCU	1	104	0.0
ene-18	LDCUHI	5	104	0.6
ene-18	LMADHI	5	107	6.1
ene-18	LMO2HI	5	102	1.0
ene-18	LOM4EO	4	108	12.8
ene-18	LQUIHI	5	107	0.8
ene-18	LUJAHI	5	104	0.7
ene-18	LVINHI	5	102	1.8
ene-18	NECOEO	4	101	0.0
ene-18	NIDE	3	101	0.0
ene-18	NIH4HI	5	104	15.1
ene-18	NPUE	1	101	0.0
ene-18	NPUE	1	101	0.0
ene-18	PESP	3	106	0.6
ene-18	PMORHI	5	102	3.5
ene-18	PNUE	1	101	0.0
ene-18	PNUE	1	101	0.0
ene-18	PROV	3	107	0.0
ene-18	PUPI	3	106	4.2
ene-18	PVIEHI	5	107	7.9
ene-18	QULLHI	5	104	15.2
ene-18	RAW1EO	4	108	15.9
ene-18	RAW2EO	4	108	10.0
ene-18	RAW3EO	4	108	8.7
ene-18	REOLHI	5	102	8.9
ene-18	RESCHI	5	103	2.8
ene-18	RHONHI	5	107	5.9
ene-18	ROMEHI	5	103	1.7
ene-18	RREYHI	5	107	1.3
ene-18	SALOHI	5	104	0.0
ene-18	SANDHI	5	103	2.5
ene-18	SARC	1	104	0.0
ene-18	SARC	1	104	0.0
ene-18	SARC	1	104	0.0
ene-18	SEMIHI	5	105	0.0
ene-18	SGUIHI	5	104	0.0
ene-18	SJUAFV	6	104	0.3
ene-18	SMAN	2	101	0.0
ene-18	SMARHI	5	104	1.3
ene-18	SMIG	2	101	7.0
ene-18	SNIC	1	105	0.0
ene-18	SPEV	2	105	0.7
ene-18	SROQHI	5	102	4.5
ene-18	TABA	3	107	5.9
ene-18	TIMB	1	105	0.0
ene-18	TORDEO	4	108	0.1
ene-18	TUNAHI	5	107	3.4
ene-18	ULLUHI	5	104	25.1
ene-18	YANQ	2	102	0.1
feb-18	AESP	1	105	0.0
feb-18	AESP	1	105	0.0
feb-18	AMEGHI	5	108	10.9
feb-18	ARAUEO	4	107	0.7
feb-18	ARAUEO	4	107	3.9
feb-18	BRC1	2	102	0.2
feb-18	CACVHI	5	104	0.0
feb-18	CADIHI	5	107	7.7
feb-18	CALEHI	5	102	0.0
feb-18	CARRHI	5	104	5.4
feb-18	CASSHI	5	102	4.9
feb-18	CEJEHI	5	102	0.1
feb-18	CESPHI	5	103	1.8
feb-18	CHI1	6	104	0.3
feb-18	CIPOHI	5	103	1.6
feb-18	COROHI	5	104	2.1
feb-18	CVIEHI	5	104	3.4
feb-18	DIADEO	4	108	2.3
feb-18	DSUD	1	101	0.0
feb-18	DSUD	1	101	0.0
feb-18	ESCAHI	5	107	5.1
feb-18	ETIGHI	5	104	4.4
feb-18	FSIMHI	5	102	2.7
feb-18	HON1FV	6	104	0.3
feb-18	HON2FV	6	104	0.5
feb-18	HON3FV	6	104	0.0
feb-18	ISBA	3	107	0.0
feb-18	JUMEEO	4	107	1.0
feb-18	LDCU	1	104	0.0
feb-18	LDCU	1	104	0.0
feb-18	LDCUHI	5	104	0.5
feb-18	LMADHI	5	107	4.5
feb-18	LMO2HI	5	102	1.3
feb-18	LOM4EO	4	108	8.9
feb-18	LQUIHI	5	107	1.0
feb-18	LUJAHI	5	104	0.6
feb-18	LVINHI	5	102	1.4
feb-18	NECOEO	4	101	0.0
feb-18	NIDE	3	101	0.0
feb-18	NIH4HI	5	104	7.6
feb-18	NPUE	1	101	0.0
feb-18	NPUE	1	101	0.0
feb-18	PESP	3	106	1.4
feb-18	PMORHI	5	102	3.1
feb-18	PNUE	1	101	0.0
feb-18	PNUE	1	101	0.0
feb-18	PROV	3	107	0.0
feb-18	PUPI	3	106	5.5
feb-18	PVIEHI	5	107	2.9
feb-18	QULLHI	5	104	11.3
feb-18	RAW1EO	4	108	13.2
feb-18	RAW2EO	4	108	8.1
feb-18	RAW3EO	4	108	7.7
feb-18	REOLHI	5	102	5.3
feb-18	RESCHI	5	103	1.3
feb-18	RHONHI	5	107	11.9
feb-18	ROMEHI	5	103	1.8
feb-18	RREYHI	5	107	2.1
feb-18	SALOHI	5	104	0.1
feb-18	SANDHI	5	103	2.1
feb-18	SARC	1	104	0.0
feb-18	SARC	1	104	0.0
feb-18	SARC	1	104	0.0
feb-18	SEMIHI	5	105	0.0
feb-18	SGUIHI	5	104	0.0
feb-18	SJUAFV	6	104	0.3
feb-18	SMAN	2	101	0.3
feb-18	SMARHI	5	104	1.8
feb-18	SMIG	2	101	5.3
feb-18	SNIC	1	105	0.0
feb-18	SPEV	2	105	0.7
feb-18	SROQHI	5	102	3.9
feb-18	TABA	3	107	6.8
feb-18	TIMB	1	105	0.0
feb-18	TORDEO	4	108	0.0
feb-18	TUNAHI	5	107	2.9
feb-18	ULLUHI	5	104	23.0
feb-18	YANQ	2	102	0.1
mar-18	AESP	1	105	0.0
mar-18	AESP	1	105	0.0
mar-18	AMEGHI	5	108	10.5
mar-18	ARAUEO	4	107	1.4
mar-18	ARAUEO	4	107	3.6
mar-18	BRC1	2	102	0.5
mar-18	CACVHI	5	104	0.0
mar-18	CADIHI	5	107	7.0
mar-18	CALEHI	5	102	0.0
mar-18	CARRHI	5	104	5.8
mar-18	CASSHI	5	102	4.4
mar-18	CEJEHI	5	102	0.2
mar-18	CESPHI	5	103	1.7
mar-18	CHI1	6	104	0.5
mar-18	CIPOHI	5	103	1.8
mar-18	COROHI	5	104	2.2
mar-18	CVIEHI	5	104	4.4
mar-18	DIADEO	4	108	3.0
mar-18	DSUD	1	101	0.0
mar-18	DSUD	1	101	0.0
mar-18	ESCAHI	5	107	1.4
mar-18	ETIGHI	5	104	3.9
mar-18	FSIMHI	5	102	4.7
mar-18	HON1FV	6	104	0.5
mar-18	HON2FV	6	104	0.7
mar-18	HON3FV	6	104	0.0
mar-18	ISBA	3	107	0.0
mar-18	JUMEEO	4	107	1.1
mar-18	LDCU	1	104	0.0
mar-18	LDCU	1	104	0.0
mar-18	LDCUHI	5	104	0.6
mar-18	LMADHI	5	107	4.7
mar-18	LMO2HI	5	102	1.6
mar-18	LOM4EO	4	108	10.6
mar-18	LQUIHI	5	107	1.2
mar-18	LUJAHI	5	104	0.6
mar-18	LVINHI	5	102	2.7
mar-18	NECOEO	4	101	0.0
mar-18	NIDE	3	101	0.0
mar-18	NIH4HI	5	104	3.6
mar-18	NPUE	1	101	0.0
mar-18	NPUE	1	101	0.0
mar-18	PESP	3	106	1.5
mar-18	PMORHI	5	102	4.0
mar-18	PNUE	1	101	0.0
mar-18	PNUE	1	101	0.0
mar-18	PROV	3	107	0.0
mar-18	PUPI	3	106	5.2
mar-18	PVIEHI	5	107	5.9
mar-18	QULLHI	5	104	10.5
mar-18	RAW1EO	4	108	13.4
mar-18	RAW2EO	4	108	8.4
mar-18	RAW3EO	4	108	8.8
mar-18	REOLHI	5	102	4.1
mar-18	RESCHI	5	103	1.6
mar-18	RHONHI	5	107	11.7
mar-18	ROMEHI	5	103	2.5
mar-18	RREYHI	5	107	2.1
mar-18	SALOHI	5	104	0.1
mar-18	SANDHI	5	103	2.0
mar-18	SARC	1	104	0.0
mar-18	SARC	1	104	0.0
mar-18	SARC	1	104	0.0
mar-18	SEMIHI	5	105	0.0
mar-18	SGUIHI	5	104	0.0
mar-18	SJUAFV	6	104	0.3
mar-18	SMAN	2	101	1.6
mar-18	SMARHI	5	104	2.1
mar-18	SMIG	2	101	6.9
mar-18	SNIC	1	105	0.0
mar-18	SPEV	2	105	0.9
mar-18	SROQHI	5	102	4.4
mar-18	TABA	3	107	0.0
mar-18	TIMB	1	105	0.0
mar-18	TORDEO	4	108	0.0
mar-18	TUNAHI	5	107	3.8
mar-18	ULLUHI	5	104	9.9
mar-18	YANQ	2	102	0.1
abr-18	AESP	1	105	0.0
abr-18	AESP	1	105	0.0
abr-18	AMEGHI	5	108	10.1
abr-18	ARAUEO	4	107	2.0
abr-18	ARAUEO	4	107	4.2
abr-18	BRC1	2	102	0.7
abr-18	CACVHI	5	104	0.0
abr-18	CADIHI	5	107	1.9
abr-18	CALEHI	5	102	0.0
abr-18	CARRHI	5	104	4.0
abr-18	CASSHI	5	102	3.7
abr-18	CEJEHI	5	102	0.1
abr-18	CESPHI	5	103	2.0
abr-18	CHI1	6	104	0.4
abr-18	CIPOHI	5	103	1.6
abr-18	COROHI	5	104	1.2
abr-18	CORTEO	4	101	0.0
abr-18	CVIEHI	5	104	1.4
abr-18	DIADEO	4	108	2.8
abr-18	DSUD	1	101	0.0
abr-18	DSUD	1	101	0.0
abr-18	ESCAHI	5	107	0.0
abr-18	ETIGHI	5	104	2.2
abr-18	FSIMHI	5	102	4.3
abr-18	HON1FV	6	104	0.4
abr-18	HON2FV	6	104	0.6
abr-18	HON3FV	6	104	0.0
abr-18	ISBA	3	107	0.0
abr-18	JUMEEO	4	107	1.2
abr-18	LDCU	1	104	0.0
abr-18	LDCU	1	104	0.0
abr-18	LDCUHI	5	104	0.6
abr-18	LMADHI	5	107	8.0
abr-18	LMO2HI	5	102	0.9
abr-18	LOM4EO	4	108	15.2
abr-18	LQUIHI	5	107	1.1
abr-18	LUJAHI	5	104	0.4
abr-18	LVINHI	5	102	1.9
abr-18	NECOEO	4	101	0.0
abr-18	NIDE	3	101	0.0
abr-18	NIH4HI	5	104	2.4
abr-18	NPUE	1	101	0.0
abr-18	NPUE	1	101	0.0
abr-18	PESP	3	106	1.5
abr-18	PMORHI	5	102	2.9
abr-18	PNUE	1	101	0.0
abr-18	PNUE	1	101	0.0
abr-18	PROV	3	107	0.0
abr-18	PUPI	3	106	3.2
abr-18	PVIEHI	5	107	5.9
abr-18	QULLHI	5	104	7.6
abr-18	RAW1EO	4	108	15.1
abr-18	RAW2EO	4	108	9.2
abr-18	RAW3EO	4	108	9.4
abr-18	REOLHI	5	102	2.9
abr-18	RESCHI	5	103	2.7
abr-18	RHONHI	5	107	11.4
abr-18	ROMEHI	5	103	2.0
abr-18	RREYHI	5	107	2.2
abr-18	SALOHI	5	104	0.1
abr-18	SANDHI	5	103	1.7
abr-18	SARC	1	104	0.0
abr-18	SARC	1	104	0.0
abr-18	SARC	1	104	0.0
abr-18	SEMIHI	5	105	0.0
abr-18	SGUIHI	5	104	0.0
abr-18	SJUAFV	6	104	0.3
abr-18	SMAN	2	101	2.2
abr-18	SMARHI	5	104	1.5
abr-18	SMIG	2	101	7.4
abr-18	SNIC	1	105	0.0
abr-18	SPEV	2	105	0.9
abr-18	SROQHI	5	102	4.1
abr-18	TABA	3	107	1.8
abr-18	TIMB	1	105	0.0
abr-18	TORDEO	4	108	0.0
abr-18	TUNAHI	5	107	2.8
abr-18	ULLUHI	5	104	5.8
abr-18	YANQ	2	102	0.2
may-18	AESP	1	105	0.0
may-18	AESP	1	105	0.0
may-18	AMEGHI	5	108	8.8
may-18	ARAUEO	4	107	2.5
may-18	ARAUEO	4	107	3.6
may-18	BRC1	2	102	0.6
may-18	CACVHI	5	104	0.0
may-18	CADIHI	5	107	2.3
may-18	CALEHI	5	102	0.0
may-18	CARRHI	5	104	0.0
may-18	CASSHI	5	102	4.3
may-18	CEJEHI	5	102	0.0
may-18	CESPHI	5	103	1.3
may-18	CHI1	6	104	0.3
may-18	CIPOHI	5	103	0.0
may-18	COROHI	5	104	1.0
may-18	CORTEO	4	101	12.3
may-18	CVIEHI	5	104	2.9
may-18	DIADEO	4	108	2.3
may-18	DSUD	1	101	0.0
may-18	DSUD	1	101	0.0
may-18	ESCAHI	5	107	0.2
may-18	ETIGHI	5	104	1.7
may-18	FSIMHI	5	102	4.9
may-18	HON1FV	6	104	0.3
may-18	HON2FV	6	104	0.4
may-18	HON3FV	6	104	0.0
may-18	ISBA	3	107	0.0
may-18	JUMEEO	4	107	1.1
may-18	LDCU	1	104	0.0
may-18	LDCU	1	104	0.0
may-18	LDCUHI	5	104	0.6
may-18	LMADHI	5	107	6.5
may-18	LMO2HI	5	102	1.5
may-18	LOM4EO	4	108	12.5
may-18	LQUIHI	5	107	0.0
may-18	LUJAHI	5	104	0.4
may-18	LVINHI	5	102	0.0
may-18	NECOEO	4	101	0.0
may-18	NIDE	3	101	0.0
may-18	NIH4HI	5	104	0.0
may-18	NPUE	1	101	0.0
may-18	NPUE	1	101	0.0
may-18	PESP	3	106	1.4
may-18	PMORHI	5	102	2.6
may-18	PNUE	1	101	0.0
may-18	PNUE	1	101	0.0
may-18	PROD	3	102	0.3
may-18	PROV	3	107	0.0
may-18	PUPI	3	106	5.2
may-18	PVIEHI	5	107	5.5
may-18	QULLHI	5	104	7.1
may-18	RAW1EO	4	108	12.6
may-18	RAW2EO	4	108	7.4
may-18	RAW3EO	4	108	8.5
may-18	REOLHI	5	102	3.7
may-18	RESCHI	5	103	2.7
may-18	RHONHI	5	107	5.8
may-18	ROMEHI	5	103	0.0
may-18	RREYHI	5	107	2.1
may-18	SALOHI	5	104	0.1
may-18	SANDHI	5	103	0.4
may-18	SARC	1	104	0.0
may-18	SARC	1	104	0.0
may-18	SARC	1	104	0.0
may-18	SEMIHI	5	105	0.0
may-18	SGUIHI	5	104	0.0
may-18	SJU2FV	6	104	0.1
may-18	SJUAFV	6	104	0.1
may-18	SMAN	2	101	3.8
may-18	SMARHI	5	104	1.2
may-18	SMIG	2	101	7.5
may-18	SNIC	1	105	0.0
may-18	SPEV	2	105	0.5
may-18	SROQHI	5	102	4.3
may-18	TABA	3	107	12.7
may-18	TIMB	1	105	0.0
may-18	TORDEO	4	108	0.0
may-18	TUNAHI	5	107	3.7
may-18	ULLUHI	5	104	9.8
may-18	YANQ	2	102	0.2
jun-18	AESP	1	105	0.0
jun-18	AESP	1	105	0.0
jun-18	AMEGHI	5	108	7.7
jun-18	ARAUEO	4	107	1.6
jun-18	ARAUEO	4	107	2.0
jun-18	BRC1	2	102	0.7
jun-18	CACVHI	5	104	0.0
jun-18	CADIHI	5	107	2.6
jun-18	CALEHI	5	102	0.0
jun-18	CARRHI	5	104	0.0
jun-18	CASSHI	5	102	4.6
jun-18	CEJEHI	5	102	0.1
jun-18	CESPHI	5	103	2.1
jun-18	CHI1	6	104	0.3
jun-18	CIPOHI	5	103	0.0
jun-18	COROHI	5	104	0.0
jun-18	CORTEO	4	101	33.8
jun-18	CVIEHI	5	104	4.1
jun-18	DIADEO	4	108	2.4
jun-18	DSUD	1	101	0.0
jun-18	DSUD	1	101	0.0
jun-18	ESCAHI	5	107	2.7
jun-18	ETIGHI	5	104	0.1
jun-18	FSIMHI	5	102	5.0
jun-18	HON1FV	6	104	0.3
jun-18	HON2FV	6	104	0.4
jun-18	HON3FV	6	104	0.0
jun-18	ISBA	3	107	1.9
jun-18	JUMEEO	4	107	0.9
jun-18	LDCU	1	104	0.0
jun-18	LDCU	1	104	0.0
jun-18	LDCUHI	5	104	0.4
jun-18	LMADHI	5	107	4.1
jun-18	LMO2HI	5	102	0.8
jun-18	LOM4EO	4	108	14.9
jun-18	LQUIHI	5	107	0.0
jun-18	LUJAHI	5	104	0.0
jun-18	LVINHI	5	102	0.0
jun-18	NECOEO	4	101	0.0
jun-18	NIDE	3	101	0.0
jun-18	NIH4HI	5	104	0.0
jun-18	NPUE	1	101	0.0
jun-18	NPUE	1	101	0.0
jun-18	PESP	3	106	1.4
jun-18	PMORHI	5	102	2.5
jun-18	PNUE	1	101	0.0
jun-18	PNUE	1	101	0.0
jun-18	PROD	3	102	3.2
jun-18	PROV	3	107	2.1
jun-18	PUPI	3	106	6.8
jun-18	PVIEHI	5	107	3.8
jun-18	QULLHI	5	104	0.5
jun-18	RAW1EO	4	108	15.9
jun-18	RAW2EO	4	108	9.4
jun-18	RAW3EO	4	108	10.0
jun-18	REOLHI	5	102	3.9
jun-18	RESCHI	5	103	2.7
jun-18	RHONHI	5	107	5.8
jun-18	ROMEHI	5	103	0.0
jun-18	RREYHI	5	107	2.0
jun-18	SALOHI	5	104	0.0
jun-18	SANDHI	5	103	0.0
jun-18	SARC	1	104	0.0
jun-18	SARC	1	104	0.0
jun-18	SARC	1	104	0.0
jun-18	SEMIHI	5	105	0.0
jun-18	SGUIHI	5	104	0.0
jun-18	SJU2FV	6	104	0.1
jun-18	SJUAFV	6	104	0.1
jun-18	SMAN	2	101	3.3
jun-18	SMARHI	5	104	0.0
jun-18	SMIG	2	101	7.4
jun-18	SNIC	1	105	0.0
jun-18	SPEV	2	105	0.6
jun-18	SROQHI	5	102	3.9
jun-18	TABA	3	107	18.0
jun-18	TIMB	1	105	0.0
jun-18	TORDEO	4	108	0.0
jun-18	TUNAHI	5	107	3.5
jun-18	ULLUHI	5	104	8.2
jun-18	YANQ	2	102	0.2
jul-18	AESP	1	105	0.0
jul-18	AESP	1	105	0.0
jul-18	AMEGHI	5	108	8.0
jul-18	ARAUEO	4	107	2.2
jul-18	ARAUEO	4	107	2.4
jul-18	BRC1	2	102	1.0
jul-18	CACVHI	5	104	0.0
jul-18	CADIHI	5	107	2.8
jul-18	CALEHI	5	102	0.0
jul-18	CALOFV	6	102	1.9
jul-18	CARRHI	5	104	0.0
jul-18	CASSHI	5	102	4.4
jul-18	CEJEHI	5	102	0.1
jul-18	CESPHI	5	103	2.9
jul-18	CHI1	6	104	0.3
jul-18	CIPOHI	5	103	0.0
jul-18	COROHI	5	104	0.0
jul-18	CORTEO	4	101	31.7
jul-18	CVIEHI	5	104	0.1
jul-18	DIADEO	4	108	1.7
jul-18	DSUD	1	101	0.0
jul-18	DSUD	1	101	0.0
jul-18	ESCAHI	5	107	2.7
jul-18	ETIGHI	5	104	0.0
jul-18	FSIMHI	5	102	4.5
jul-18	HON1FV	6	104	0.3
jul-18	HON2FV	6	104	0.4
jul-18	HON3FV	6	104	0.0
jul-18	ISBA	3	107	2.3
jul-18	JUMEEO	4	107	1.2
jul-18	LDCU	1	104	0.0
jul-18	LDCU	1	104	0.0
jul-18	LDCUHI	5	104	0.5
jul-18	LMADHI	5	107	4.6
jul-18	LMO2HI	5	102	0.8
jul-18	LOM4EO	4	108	13.3
jul-18	LQUIHI	5	107	0.4
jul-18	LUJAHI	5	104	0.0
jul-18	LVINHI	5	102	0.0
jul-18	MANAEO	4	108	9.1
jul-18	NECOEO	4	101	0.0
jul-18	NIDE	3	101	0.0
jul-18	NIH4HI	5	104	0.0
jul-18	NPUE	1	101	0.0
jul-18	NPUE	1	101	0.0
jul-18	PESP	3	106	1.6
jul-18	PMORHI	5	102	3.3
jul-18	PNUE	1	101	0.0
jul-18	PNUE	1	101	0.0
jul-18	PROD	3	102	2.8
jul-18	PROV	3	107	2.3
jul-18	PUPI	3	106	7.5
jul-18	PVIEHI	5	107	3.1
jul-18	QULLHI	5	104	0.0
jul-18	RAW1EO	4	108	13.2
jul-18	RAW2EO	4	108	8.2
jul-18	RAW3EO	4	108	8.5
jul-18	REOLHI	5	102	3.7
jul-18	RESCHI	5	103	2.2
